State Display Name,State URL Name,State Court URL,,State Display Name,State URL Name,District Display Name,District URL Name,Temp1,Temp2,District Court URL,Case Number,FIR Number,Party Name,Advocate Name,Case Code,Act,Case Type,Case Number,Court Number,Party Name,Order Date,Case List,StateInterim,StateFinal,DistrictInterim,DistrictFinal
Goa,goa,https://districts.ecourts.gov.in/goa,,Andhra Pradesh,ap,Krishna,/krishna,,<li><a href='https://districts.ecourts.gov.in/krishna'>Krishna</a></li>,https://districts.ecourts.gov.in/krishna,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=2&dist_cd=11,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=2&dist_cd=11,=2,2,11,11
Gujarat,gujarat,https://districts.ecourts.gov.in/gujarat,,Andhra Pradesh,ap,Nellore,/nellore,,<li><a href='https://districts.ecourts.gov.in/nellore'>Nellore</a></li>,https://districts.ecourts.gov.in/nellore,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=2&dist_cd=15,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=2&dist_cd=15,=2,2,15,15
Haryana,haryana,https://districts.ecourts.gov.in/haryana,,Andhra Pradesh,ap,Prakasam,/prakasam,,<li><a href='https://districts.ecourts.gov.in/prakasam'>Prakasam</a></li>,https://districts.ecourts.gov.in/prakasam,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=2&dist_cd=17,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=2&dist_cd=17,=2,2,17,17
Himachal Pradesh,hp,https://districts.ecourts.gov.in/hp,,Andhra Pradesh,ap,Srikakulam,/srikakulam,,<li><a href='https://districts.ecourts.gov.in/srikakulam'>Srikakulam</a></li>,https://districts.ecourts.gov.in/srikakulam,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=2&dist_cd=19,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=2&dist_cd=19,=2,2,19,19
Jammu and Kashmir,jk,https://districts.ecourts.gov.in/jk,,Andhra Pradesh,ap,Vishakhapatnam,/vishakhapatnam,,<li><a href='https://districts.ecourts.gov.in/vishakhapatnam'>Vishakhapatnam</a></li>,https://districts.ecourts.gov.in/vishakhapatnam,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=2&dist_cd=20,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=2&dist_cd=20,=2,2,20,20
Jharkhand,jharkhand,https://districts.ecourts.gov.in/jharkhand,,Andhra Pradesh,ap,Vizianagaram,/vizianagaram,,<li><a href='https://districts.ecourts.gov.in/vizianagaram'>Vizianagaram</a></li>,https://districts.ecourts.gov.in/vizianagaram,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=2&dist_cd=21,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=2&dist_cd=21,=2,2,21,21
Karnataka,karnataka,https://districts.ecourts.gov.in/karnataka,,Arunachal Pradesh,arunachal,Anjaw,/anjaw,</ul><p><b>Arunachal Pradesh</b></p><ul>,</ul><p><b>Arunachal Pradesh</b></p><ul><li><a href='https://districts.ecourts.gov.in/anjaw'>Anjaw</a></li>,https://districts.ecourts.gov.in/anjaw,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Kerala,kerala,https://districts.ecourts.gov.in/kerala,,Arunachal Pradesh,arunachal,Changlang,/changlang,,<li><a href='https://districts.ecourts.gov.in/changlang'>Changlang</a></li>,https://districts.ecourts.gov.in/changlang,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Lakshadweep,lakshadweep,https://districts.ecourts.gov.in/lakshadweep,,Arunachal Pradesh,arunachal,Dibang Valley,/dibangvalley,,<li><a href='https://districts.ecourts.gov.in/dibangvalley'>Dibang Valley</a></li>,https://districts.ecourts.gov.in/dibangvalley,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Madhya Pradesh,mp,https://districts.ecourts.gov.in/mp,,Arunachal Pradesh,arunachal,East Kameng,/eastkameng,,<li><a href='https://districts.ecourts.gov.in/eastkameng'>East Kameng</a></li>,https://districts.ecourts.gov.in/eastkameng,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Maharashtra,maharashtra,https://districts.ecourts.gov.in/maharashtra,,Arunachal Pradesh,arunachal,East Siang,/eastsiang,,<li><a href='https://districts.ecourts.gov.in/eastsiang'>East Siang</a></li>,https://districts.ecourts.gov.in/eastsiang,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Manipur,manipur,https://districts.ecourts.gov.in/manipur,,Arunachal Pradesh,arunachal,Kurung Kumey,/kurungkumey,,<li><a href='https://districts.ecourts.gov.in/kurungkumey'>Kurung Kumey</a></li>,https://districts.ecourts.gov.in/kurungkumey,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Meghalaya,meghalaya,https://districts.ecourts.gov.in/meghalaya,,Arunachal Pradesh,arunachal,Lower Dibang Valley,/lowerdibangvalley,,<li><a href='https://districts.ecourts.gov.in/lowerdibangvalley'>Lower Dibang Valley</a></li>,https://districts.ecourts.gov.in/lowerdibangvalley,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Mizoram,mizoram,https://districts.ecourts.gov.in/mizoram,,Arunachal Pradesh,arunachal,Lower Subansiri,/lowersubansiri,,<li><a href='https://districts.ecourts.gov.in/lowersubansiri'>Lower Subansiri</a></li>,https://districts.ecourts.gov.in/lowersubansiri,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Nagaland,nagaland,https://districts.ecourts.gov.in/nagaland,,Arunachal Pradesh,arunachal,Papum Pare,/papumpare,,<li><a href='https://districts.ecourts.gov.in/papumpare'>Papum Pare</a></li>,https://districts.ecourts.gov.in/papumpare,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
Odisha,odisha,https://districts.ecourts.gov.in/odisha,,Arunachal Pradesh,arunachal,Tawang,/tawang,,<li><a href='https://districts.ecourts.gov.in/tawang'>Tawang</a></li>,https://districts.ecourts.gov.in/tawang,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/case_no.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/fir1.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/ki_petres.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/qs_civil_advocate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/c_index.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_actwise.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_casetype.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_kiosk_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_order.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_partyorder.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/s_orderdate.php?state=D&state_cd=0&dist_cd=0,https://services.ecourts.gov.in/ecourtindia_v4_bilingual/cases/dailyboard.php?state=D&state_cd=0&dist_cd=0,=0,0,=0,0
